	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int	full_taxonomy
G000368925	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter bereziniae
G000368565	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter gerneri
G000376245	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Acaricomes; s__Acaricomes phytoseiuli
G000378465	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__Elioraea; s__Elioraea tepidiphila
G000379625	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora chiangmaiensis
G000379905	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Rodentibacter; s__Rodentibacter pneumotropicus
G000379945	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas macacae
G000364605	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides sp. Iso805N
G000380045	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus marimammalium
G000349565	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium flaccumfaciens
G000381265	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter; s__Curvibacter lanceolatus
G000381525	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus anaerobius
G000381765	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Pseudoclavibacter; s__Pseudoclavibacter faecalis
G000382305	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vitreoscilla; s__Vitreoscilla stercoraria
G000315485	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides oleiciplenus
G000951135	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rouxiella; s__Rouxiella chamberiensis
G000425105	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agrococcus; s__Agrococcus lahaulensis
G000427445	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocapsa; s__Methylocapsa acidiphila
G000503915	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Candidatus Saccharibacteria; c__; o__; f__; g__; s__Candidatus Saccharibacteria bacterium RAAC3_TM7_1
G000282595	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Phyllobacterium; s__Phyllobacterium sp. YR531
G000507865	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter canis
G000510645	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillales Family X. Incertae Sedis; g__Thermicanus; s__Thermicanus aegyptius
G000511935	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zhouia; s__Zhouia amylolytica
G000272025	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia sp. PBA
G000518985	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Chelativorans; s__Chelativorans sp. J32
G000498575	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas taeanensis
G000270245	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus; s__Microlunatus phosphovorus
G900129135	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Lactonifactor; s__Lactonifactor longoviformis
G000524335	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__Olsenella uli
G000525655	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium falsenii
G000526175	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Xanthobacter; s__Xanthobacter sp. 126
G000526635	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Aminobacter; s__Aminobacter sp. J41
G000526695	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Carnimonas; s__Carnimonas nigrificans
G000559025	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__Luteimonas huabeiensis
G000521175	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Aphanizomenonaceae; g__Aphanizomenon; s__Aphanizomenon flos-aquae
G000488255	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter indicus
G000285835	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium senegalense
G000484635	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__Comamonas badia
G000427785	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia alkalitolerans
G000312105	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Aeromicrobium massiliense
G000428685	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces slackii
G000308695	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Nocardia takedensis
G000429005	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium acidiphilum
G000429645	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Niveispirillum; s__Niveispirillum irakense
G000304395	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Pseudaminobacter; s__Pseudaminobacter salicylatoxidans
G000304335	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium yannicii
G000300455	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Kosakonia; s__Kosakonia sacchari
G000429845	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__Comamonas composti
G000430805	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae; g__Chitinilyticum; s__Chitinilyticum aquatile
G000436675	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__Eubacterium sp. CAG:115
G000442315	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__Rubellimicrobium thermophilum
G000296385	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__Lachnoanaerobaculum sp. OBRC5-5
G000444605	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__[Haemophilus] parasuis
G000463155	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Siccibacter; s__Siccibacter turicensis
G000477935	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium sp. KPL1995
G000426565	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella albensis
G000956505	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium azadirachtae
G000373005	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia sp. JPY347
G001405375	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens
G001429395	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__Bosea sp. Root381
G001428025	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Phycicoccus; s__Phycicoccus sp. Soil748
G000067165	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Sorangium; s__Sorangium cellulosum
G001424685	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Aureimonas; s__Aureimonas sp. Leaf454
G000069225	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Clavibacter; s__Clavibacter michiganensis
G000069945	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium urealyticum
G001424165	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia sp. Leaf139
G001424025	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas sp. Leaf363
G000013745	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Rhodopseudomonas; s__Rhodopseudomonas palustris
G000091765	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus crispatus
G000092365	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__Arcanobacterium haemolyticum
G001422205	1.4084507042253522e-07	0.007042253521126761	0.0014207093813688454	6.767655190413266e-05	0.02903886365503286	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium sp. Leaf261
